Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Marketing agency","PERISCOPE MARKETING","floor 5, floor5 83, 83 Woburn Ave, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0680568210","PeriscopeMarketing@outlook.com","http://www.periscopeonestep.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbd4db7823739e1d0",""
"business","Bus stop","Benoni","83 Woburn Ave, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf1be64159f8418a3",""
"business","business","N/A","","","Gauteng","","South Africa"," 0727410696","myrightkareer@gmail.com","https://myrightkareer.wixsite.com/rightkareer","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2c2a48a5dc310ab3",""
"business","Promotional products supplier","Great Minds Promotions","83 Woburn Ave, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0114200894","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf5249d8d70c54be2",""
"business","Corporate office","83 on Woburn","83 Woburn Ave, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed646a253496069a",""
"business","Newspaper publisher","Benoni Media","57 Pretoria Rd, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0826574234","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x88cab1fbd773eacd",""
"business","Recruiter","CMC Global","97 Bedford Ave, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0114202313","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x19df7769756dfd65",""
"business","Industrial equipment supplier","Enclosure","Rd 3, Brentwood Park AH, Benoni","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8189e22226c39d53",""
"business","business","N/A","","","Gauteng","","South Africa"," 0117468600","reception@fuisonp.co.za","https://www.fusionrecruitment.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdce5bbbe271a1cb1",""
"business","Market","Benoni Market","Benoni Rd  Estate Rd, Jatniel, Benoni, 1509","Benoni","Gauteng","","South Africa"," 0613556676","","http://www.eastrandcraftersmarket.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb6db52d8fe81466d",""
"business","Bus stop","1501 Benoni","Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5f0b691ff0e2f218",""
"business","Manufacturer","NEW GEN PACKAGING","14B Pittsburg St, Apex, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0117493232","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe33d7ad209fea554",""
"business","business","1513","Benoni","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8e8a5f70f1b6f312",""
"business","Second hand store","Planet pawn brokers benoni","180 Pretoria Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xba025dbca9ca2955",""
"business","Business park","Industrial Area - Apex","Apex, Benoni, 1540","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x93969872fe01491b",""
"business","Car dealer","GWM Benoni","Cnr Mowbray Avenue, Tom Jones St, Benoni, Johannesburg, 1501","Johannesburg","Gauteng","","South Africa"," 0108236272","","https://www.havalbenoni.co.za/?utm_source>>u003dGoogle>>u0026utm_medium>>u003dGMB","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbb05ecd2d6cb2fdb",""
"business","Housing complex","Daveyton Glen (Alliance Ext.10)","20 Citrus Swallowtail street Daveyton Glen Alliance EXT 10, Modderfontein 76-Ir, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0726645228","goose@citydev.co.za","http://www.citydev.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe21d3f0c531f4fa7",""
"business","Battery store","VENSEQ AUTOMOTIVE SERVICES","23 Elston Ave, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0118451265","","http://www.venseq.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8a528951ac1e5c8b",""
"business","Auto parts store","American Battery Company - Benoni","506 Pretoria Rd, Rynfield, Benoni, 1512","Benoni","Gauteng","","South Africa"," 0847597905","sales@americanbatterybenoni.co.za","https://www.americanbatterybenoni.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbc19343dae3bb139",""
"business","Public relations firm","mmprince","Sho No 3 Shercourt Building 334 Thabo Sehume , Nana Sita St, Pretoria, 0002","Pretoria","Gauteng","","South Africa"," 0632933075","orders@mmprince.co.za","http://www.mmprince.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcd9d8a335b7ac4f4",""
"business","Auto parts store","Formula-K (Pty) LTD","7 Golden Dr, Morehill, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0739172405","","http://www.formula-k.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3642673b1d89fb65",""
"business","Business management consultant","Claricent Consulting Services Pty Ltd","337 Visagie St, Pretoria Central, Pretoria, 0001","Pretoria","Gauteng","","South Africa"," 0871520938","info@claricent-consulting.co.za","http://www.claricent-consulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe4d00c7e0d82a55",""
"business","Business management consultant","Volptec Solutions","2 Kerbel St, Northmead, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0110254798","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe3afb33c00108c8",""
"business","Business management consultant","ATECH","1866 Upudu Street Benoni Kingsway, 1501","Benoni","Gauteng","","South Africa"," 0658152206","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed26d09ba37dcd96",""
"business","Bookkeeping service","MEGRYAN FINANCIAL SERVICE CC","7 Fourteenth Ave, Northmead, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114254074","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1dd6c62d8b81f14f",""
"business","business","N/A","","","Gauteng","","South Africa"," 0825665007","","https://garylees.myfreesites.net/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc874c664cbf4e226",""
"business","Consultant","Fraudetct (Pty) Ltd","37 Miles Sharp St, Rynfield, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0861000874","info@fraudetect.co.za","http://www.fraudetect.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb95e2a0352d0aef4",""
"business","Financial planner","Niche Consulting","47b Boundary Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0119630184","","http://www.azanko.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe6d1765de958d6fe",""
"business","","Company","No 30,unity no 4,Golden Drive, Morehill Ext 8, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114251345","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x22d41a7cda4ce033",""
"business","Business management consultant","Dedago Unified Business Solutions","17 Struben St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0101400600","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa817062915abb1ee",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa6406660cefd79f3",""
"business","Business management consultant","Shesha Management Services (Pty) Ltd","162 President Brand Rd, Rynfield, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0815273922","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3552e2936e9158e",""
"business","Business management consultant","Kei Advisory","116 Totius Rd, Crystal Park, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0659115753","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9b4426adef958116",""
"business","Marketing agency","Register 360","76 Goodman St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0813052465","info@register360.co.za","http://register360.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc1d4acd0d84b513a",""
"business","Accountant","Account n Tax Business Academy","274 Barbet Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114253904","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9946b2f71c6281",""
"business","Law firm","Dhooge Law Inc","130 B President Pretorius Rd, Rynfield AH, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114251497","info@dhoogelaw.co.za","http://www.dhoogelaw.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xffb35d6f082d6e0d",""
"business","Business management consultant","Orora Consulting","229 Hull Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0615155455","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5cc0da5eec9640e7",""
"business","business","Billson Inc.","30 O'Reilly Merry St, Northmead, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0784112220","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x75a3dcf65beadd3b",""
"business","","QuickTrusts","17 9th Ave, Northmead, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114252800","help@quicktrusts.co.za","http://quicktrusts.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1f73c13f91082e14",""
"business","business","1514","Benoni","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd6c9394024f2a173",""
"business","Business management consultant","Brentwood Employment Relations Specialists","212 Pretoria Rd, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0119672237","admin@brentwood.co.za","http://www.brentwood.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x27169fa5ce018c2e",""
"business","Business management consultant","Rock Lilly Training","Block B, 2, Davidson Office Park, 2 Davidson St, Rynfield, Benoni, 1514","Benoni","Gauteng","","South Africa"," 0100232486","info@rocklilly.co.za","http://rocklilly.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x49846908e3db30f9",""
"business","business","N/A","","","Gauteng","","South Africa"," 0744570826","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x69f94f4d76ea4458",""
"business","business","N/A","","","Gauteng","","South Africa"," 0828947269","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1ee2e46194d28846",""
"business","Accounting firm","Accounting, Bookkeeping, Tax, Deceased Estate and Business Services.","55 4th St, Northmead, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0734494669","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x748bd193be47eaed",""
"business","Business management consultant","3-D Business Solutions (Pty) Ltd","72 Wordsworth Rd, Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0118491634","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7177d7ce3d97d826",""
"business","Warehouse","Business Park","Liverpool Rd, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x468e931d050358f7",""
"business","Business park","Wydan Business Park","Rd 5, Brentwood Park AH, Benoni","Benoni","Gauteng","","South Africa"," 0824578646","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x60101c83f46c26ba",""
"business","Warehouse","Fair-Que Business Park","19 Goud St, Goedeburg, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0828722476","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x53b434e63c0b8b4b",""
"business","Business park","Business Partners Hive","60 Harpur Ave, Benoni 77-Ir, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0832891748","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x80e18081904811d",""
"business","Training centre","Deep Learning Academy","Suite Kamogelo Building, 37 Lakefield Ave, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0115682221","","https://dpla.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbc5d5189dfb38a75",""
"business","Business management consultant","ATECH","1866 Upudu Street Benoni Kingsway, 1501","Benoni","Gauteng","","South Africa"," 0658152206","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed26d09ba37dcd96",""
"business","Business management consultant","Kei Advisory","116 Totius Rd, Crystal Park, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0659115753","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9b4426adef958116",""
"business","Business management consultant","Intercall Business Group","28043 Zomba Avenue, Daveyton, Daveyton, Johannesburg, Benoni, 1520","Zomba Avenue","Gauteng","28043","South Africa"," 0871488100","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x81e2ed4dfab85f51",""
"business","Bookkeeping service","Business Accounting Network - Benoni","92 Simon St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0861226262","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe6b0a3cee4055d43",""
"business","Computer support and services","Decer Computers","83 6th Street, Northmead, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114250245","info@decer.co.za","https://www.decer.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x27a896da6cd15afc",""
"business","Marketing consultant","Lionheart Marketing (Pty) Ltd","60 Elston Ave, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0118457898","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf3bc903a884202db",""
"business","Architecture firm","Macx  Marx Projects (Pty) Ltd","19 Austral Rd, Crystal Park, Benoni, 1515","Benoni","Gauteng","","South Africa"," 0119692681","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8288cb99e3f4bab1",""
"business","Recruiter","Pereko Labour Consulting Services","58 Longmore Dr, Crystal Park, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0119694332","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf10daaa066b04013",""
"business","Business center","RedLine Business Center","14 Tom Jones St, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0634421994","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfec473c8a03c3ec7",""
"business","business","N/A","","","Gauteng","","South Africa"," 0635018606","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x82b45a40e8282cbe",""
"business","Property management company","BENONI BOARD","89 Elston Ave, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114210111","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x760e17cafb48e5d0",""
"business","Auditor","BVSA Accountants and Financial services Benoni","2 Fairbairn St, Rynfield, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0114770003","info@bvsa.ltd","http://www.bvsa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x47d59b4680451286",""
"business","Business park","Business Partners Hive","60 Harpur Ave, Benoni 77-Ir, Benoni, 1500","Benoni","Gauteng","","South Africa"," 0832891748","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x80e18081904811d",""
"business","Business park","Wydan Business Park","Rd 5, Brentwood Park AH, Benoni","Benoni","Gauteng","","South Africa"," 0824578646","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x60101c83f46c26ba",""
"business","business","N/A","","","Gauteng","","South Africa"," 0810993196","heather@webmediacc.co.za","https://smallbusinessnetworking.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7615104062ba60b9",""
"business","Accounting firm","Adilisa Business Consultancy","91 Woburn Ave, Crenbourne Centre, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0614731522","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x100bea8165295ae3",""
"business","Business center","83 Woburn Avenue Benoni Eastrand Johannesburg","83 woburn avenue, Van Ryn SH, Benoni, 1500","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1d3fa6b1aaead825",""
"business","Software company","MP BUSINESS SOLUTIONS","16 Horsfall St, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0731994077","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9be75afa968fd196",""
"business","business","1515","Crystal Park, Benoni","Benoni","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x973d4f18923f4b3f",""
"business","Business management consultant","Chain Research (Pty) Ltd.","4 Masefield St, Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0825796149","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x242e75858f0f344f",""
"business","Construction company","KGOBISA PROJECTS","12 Raven St, Crystal Park, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0870579491","","http://www.kgobisa.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7aa7685024c10231",""
